"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Luxembourg","LUX","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139000000","161000000","207000000","249000000","309000000","373000000","447000000","387000000","374000000","497000000","494000000","593000000","670000000","579000000","466000000","386000000","466000000","468000000","265000000","","",
"Latvia","LVA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17000000","16000000","43000000","40000000","35000000","41000000","34000000","40000000","49000000","76000000","105000000","142000000","209000000","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","223000000","164000000","225000000","257000000","306000000","328000000","349000000","303000000","412000000","523000000","508000000","532000000","565000000","519000000","523000000","515000000","602000000","575000000","82000000","","",
"St. Martin (French part)","MAF","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","173000000","182000000","203000000","190000000","228000000","241000000","383000000","511000000","581000000","618000000","816000000","916000000","1126000000","1664000000","1354000000","1474000000","1780000000","1794000000","1350000000","1686000000","1505000000","1365000000","1592000000","1746000000","1762000000","666000000","","",
"Monaco","MCO","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14000000","17000000","24000000","24000000","15000000","18000000","19000000","22000000","25000000","21000000","35000000","33000000","58000000","77000000","67000000","59000000","67000000","81000000","94000000","94000000","81000000","88000000","119000000","119000000","131000000","38000000","","",
"Madagascar","MDG","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48000000","37000000","36000000","44000000","37000000","31000000","34000000","45000000","43000000","82000000","66000000","147000000","124000000","90000000","71000000","116000000","29000000","36000000","35000000","72000000","75000000","162000000","178000000","182000000","204000000","57000000","","",
"Maldives","MDV","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26000000","74000000","87000000","115000000","122000000","134000000","27000000","26000000","14000000","11000000","","",
"Middle East & North Africa","MEA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","668000000","775000000","808000000","814000000","912000000","839000000","789000000","689000000","696000000","813000000","998000000","1152000000","1136000000","1356000000","1029000000","636000000","589000000","581000000","362000000","398000000","995000000","969000000","1131000000","1276000000","1274000000","453000000","","",
"Marshall Islands","MHL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","490000.009536743","479999.989271164","400000.005960464","100000.001490116","200000.002980232","200000.002980232","280000.001192093","189999.997615814","200000.002980232","200000.002980232","200000.002980232","25200000.7629395","11500000","11500000","","","","",
"Middle income","MIC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14000000","15000000","13000000","40000000","50000000","23000000","16000000","29000000","31000000","27000000","27000000","33000000","34000000","14000000","2000000","2000000","3000000","3000000","3000000","3000000","3000000","4000000","5000000","5000000","1000000","","",
"Mali","MLI","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","3000000","2000000","3000000","6000000","7000000","3000000","1000000","8000000","2000000","1000000","400000.005960464","6000000","11000000","4000000","3000000","8000000","2000000","200000.002980232","1899999.97615814","","600000.023841858","400000.005960464","4000000","","","","",
"Malta","MLT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157000000","148000000","154000000","165000000","174000000","144000000","143000000","143000000","147000000","182000000","169000000","199000000","220000000","","","","","","","","","","","","","","","",
"Myanmar","MMR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18000000","34000000","28000000","25000000","33000000","33000000","23000000","16000000","14000000","13000000","16000000","13000000","12000000","12000000","19000000","19000000","9000000","11000000","5000000","74000000","79000000","92000000","19000000","18000000","18000000","","","",
"Middle East & North Africa (excluding high income)","MNA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2382609043.06002","2523111735.79861","2574563426.09725","2576542337.26258","2703192651.84384","2531027380.45994","2847653166.9131","3294887090.27818","3023776260.62767","3677445540.49865","4385957821.17513","4846013947.37179","6050475758.81376","7104715161.70173","6075959917.40775","6682214637.64357","6101834493.05951","7230773252.68746","6507828577.81777","6917718310.90902","5871106662.33621","5512950584.87783","6291954471.87144","6642173313.37455","6611135120.3214","","","",
"Montenegro","MNE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30000000","46000000","47000000","52000000","51000000","51000000","49000000","51000000","44000000","45000000","43000000","53000000","52000000","14000000","","",
"Mongolia","MNG","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12000000","10000000","12000000","12000000","7000000","7000000","10000000","13000000","11000000","20000000","26000000","36000000","42000000","25000000","18000000","44000000","41000000","38000000","39000000","42000000","33000000","63000000","66000000","65000000","92000000","20000000","","",
"Northern Mariana Islands","MNP","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","8000000","1000000","8000000","5000000","19000000","23000000","21000000","27000000","33000000","35000000","29000000","18000000","9000000","6000000","13000000","89000000","72000000","23000000","","",
"Mauritania","MRT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","9000000","5000000","2000000","3000000","1000000","2000000","2500000","899999.976158142","","",
"Mauritius","MUS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","186000000","201000000","188000000","176000000","175000000","190000000","197000000","217000000","263000000","300000000","318000000","297000000","359000000","369000000","270000000","300000000","324000000","298000000","271000000","272000000","247000000","253000000","257000000","270000000","245000000","52000000","","",
"Malawi","MWI","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4000000","5000000","4000000","1000000","4000000","4000000","15000000","12000000","12000000","13000000","19000000","19000000","14000000","12000000","13000000","14000000","5000000","4000000","4000000","4000000","4000000","4000000","4000000","6000000","7000000","5000000","","",
"Malaysia","MYS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1075000000","1255000000","1184000000","856000000","815000000","862000000","764000000","966000000","898000000","980000000","1543000000","1853000000","3898000000","3260000000","1433000000","1467000000","1689000000","1460000000","1783000000","1869000000","1528000000","1597000000","1926000000","2167000000","2372000000","382000000","","",
"North America","NAC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23646104484.1143","25665074730.13","26313443223.7692","25476309219.3236","25634590858.8197","27789566069.143","24742351394.6977","23269745919.0905","22824212415.3239","27749702545.1218","29891780732.9678","31846265866.5962","35452742333.9274","40552928495.4653","33056241066.299","39999528985.5237","46772810699.3639","52442319444.9066","53629937689.0897","54083091059.8605","48335370040.1711","45421653037.5915","47467237669.8088","52523281328.2824","51021234118.5647","","","",
"Namibia","NAM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33000000","28000000","33000000","50000000","21000000","14000000","92000000","108000000","102000000","112000000","151000000","252000000","123000000","113000000","100000000","75000000","71000000","108000000","108000000","102000000","37000000","","",
"New Caledonia","NCL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115000000","95000000","97000000","119000000","123000000","119000000","100000000","88000000","89000000","","","","","","",
"Niger","NER","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","600000.023841858","600000.023841858","","100000.001490116","100000.001490116","100000.001490116","200000.002980232","500000","1299999.95231628","899999.976158142","3000000","3000000","7000000","3000000","500000","3000000","1000000","1000000","10000000","6000000","7000000","8000000","16000000","14000000","","","",
"Nigeria","NGA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30000000","23000000","28000000","34000000","45000000","85000000","77000000","117000000","28000000","28000000","85000000","25000000","124000000","389000000","189000000","167000000","65000000","83000000","78000000","62000000","57000000","18000000","66000000","15000000","22000000","8000000","","",
"Nicaragua","NIC","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1000000","1000000","2000000","3000000","3000000","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4033000000","4929000000","5451000000","5127000000","5474000000","4088000000","4439000000","4035000000","5440000000","6187000000","","","","","","","","5380000000","5696000000","4985000000","4387000000","5158200195.3125","5727500000","6146899902.34375","5148500000","1825199951.17188","","",
"Norway","NOR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","492000000","514000000","435000000","429000000","473000000","471000000","422000000","402000000","489000000","551000000","749000000","498000000","819000000","849000000","750000000","607000000","1236000000","1348000000","1548000000","1924000000","1506000000","1059000000","964000000","1352000000","1179000000","404000000","","",
"Nepal","NPL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55000000","76000000","55000000","59000000","56000000","61000000","47000000","31000000","33000000","30000000","29000000","29000000","34000000","18000000","26000000","34000000","32000000","28000000","24000000","24000000","26000000","52000000","83000000","96000000","96000000","41000000","","",
"Nauru","NRU","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57039768662.9961","61587441940.6804","63199954921.8193","63235218123.6596","64180129450.1719","63612549332.99","60418413241.6705","59710945139.9958","63529533823.5902","76548501743.1946","85521717271.5598","91974565478.1701","104934828977.701","116921618994.512","102436653703.352","114934018199.981","131816535915","137181769890.695","143958588616.319","146878512044.198","133018054062.573","132175658886.263","142871863412.979","155888310785.63","154670823159.758","","","",
"Oman","OMN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","132000000","144000000","156000000","153000000","146000000","161000000","190000000","198000000","205000000","257000000","309000000","403000000","289000000","520000000","627000000","593000000","596000000","707000000","707000000","882000000","1116000000","1266000000","228000000","","",
"Other small states","OSS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","472000000","485000000","515000000","469000000","418000000","470000000","445000000","465000000","498000000","586000000","646000000","664000000","636000000","670000000","678000000","693000000","754000000","675000000","650000000","689000000","598000000","468000000","513000000","455000000","498000000","326000000","","",
"Panama","PAN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63000000","72000000","94000000","110000000","110000000","170000000","188000000","197000000","219000000","252000000","328000000","465000000","621000000","800000000","796000000","876000000","1111000000","1521000000","1886000000","2020000000","1806000000","2049000000","2405000000","2522000000","2531000000","724000000","","",
"Peru","PER","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93000000","103000000","95000000","102000000","21000000","24000000","30000000","49000000","60000000","90000000","130000000","205000000","284000000","405000000","426000000","467000000","552000000","631000000","916000000","830000000","831000000","802000000","863000000","948000000","965000000","226000000","","",
"Philippines","PHL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","5000000","6000000","13000000","74000000","178000000","269000000","257000000","277000000","373000000","576000000","509000000","562000000","730000000","546000000","796000000","855000000","902000000","909000000","1029000000","1142000000","1146000000","1361000000","1475000000","1674000000","759000000","","",
"Palau","PLW","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3000000","3000000","3000000","4000000","3000000","3000000","3000000","4000000","4000000","4000000","7000000","7000000","7000000","","","","","",
"Papua New Guinea","PNG","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","899999.976158142","1299999.95231628","5800000.19073486","29999.9993294477","300000.011920929","1600000.02384186","","100000.001490116","200000.002980232","","100000.001490116","100000.001490116","","800000.011920929","13300000.1907349","769999.980926514","","","","",
"Poland","POL","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","313000000","320000000","374000000","375000000","398000000","451000000","475000000","657000000","664000000","666000000","857000000","883000000","1088000000","1071000000","832000000","461000000","917000000","903000000","1088000000","1077000000","881000000","1075000000","1311000000","1707000000","2008000000","608000000","","",
"Pre-demographic dividend","PRE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","693471597.279269","712218978.748074","764108211.385859","880987065.223848","893563138.814057","610125334.802082","672278657.321282","712109827.287428","728774062.194431","809312777.155017","976704325.897801","1149231478.76665","1366221838.98073","1729347924.67462","1161358040.20641","1781119598.58946","1789190662.9327","1961686336.21135","1818698503.74039","1764220238.78313","1661294211.48077","1475588065.34574","1631155820.30108","1872442731.55136","1914477160.93408","","","",
"Puerto Rico","PRI","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","815000000","781000000","801000000","920000000","788000000","785000000","795000000","840000000","1060000000","1224000000","1364000000","2067000000","2772000000","3096000000","2656000000","2980000000","3527000000","3581000000","3931000000","3926000000","3132000000","3130000000","3835000000","4309000000","4148000000","1687000000","","",
"Paraguay","PRY","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25000000","19000000","17000000","17000000","14000000","15000000","22000000","14000000","17000000","17000000","18000000","20000000","19000000","19000000","20000000","26000000","20000000","26000000","26000000","26000000","30000000","30000000","30000000","30000000","30000000","23000000","","",
"West Bank and Gaza","PSE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100711508.304825","98697995.1476498","90668455.17366","78080845.9422418","103791018.052523","121901491.612246","134081049.750522","150496976.177737","180151552.764172","193835021.672718","275209555.165817","244676856.737481","270236701.330117","333164282.535246","226456492.811233","235253934.363451","280358934.327947","314110059.433194","304184474.908086","336372761.242856","333992276.859096","361523094.456148","369285542.049034","479184412.622346","458153282.96069","","","",
"Post-demographic dividend","PST","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61534654500.3163","66452349689.9274","67977383695.3859","68023438833.3909","69050574920.0431","68882837840.1774","65091503985.3401","64703039911.8879","68004985684.1007","83039304068.4917","92248096223.8893","99430260213.009","111782911285.205","123869624425.114","107197634395.621","122469001677.038","137911389388.923","141829984538.716","143831562704.271","146404051715.152","131290247790.497","131838736446.091","139957580154.673","151082391779.7","148892205584.798","","","",
"French Polynesia","PYF","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99000000","171000000","214000000","229000000","","","215000000","178000000","225000000","268000000","285000000","288000000","325000000","292000000","294000000","","","","","","",
"Qatar","QAT","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3293000000","4363000000","4996000000","5985000000","7096000000","7182000000","9786000000","9674000000","10205000000","10755000000","","",
"Romania","ROU","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99000000","141000000","77000000","91000000","54000000","35000000","57000000","65000000","74000000","104000000","273000000","368000000","463000000","634000000","458000000","495000000","597000000","438000000","458000000","401000000","388000000","442000000","474000000","491000000","668000000","178000000","","",
"Russian Federation","RUS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1154000000","1238000000","1377000000","1732000000","1935000000","2092000000","2979000000","3979000000","3003000000","4409000000","5633000000","7117000000","8210000000","7692000000","4766000000","5035000000","5993000000","7144000000","6274000000","2107000000","","",
"Rwanda","RWA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2000000","2000000","2000000","1000000","4000000","4000000","4000000","","","","18000000","16000000","25000000","38000000","49000000","22000000","46000000","55000000","70000000","72000000","89000000","80000000","115500000","155000000","177899993.896484","92000000","","",
"South Asia","SAS","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","684163438.119497","693381208.992364","729228095.720182","683139241.355845","629881009.645944","687236028.410453","654105985.013657","785776670.308614","761194660.12636","895971888.366996","973108541.007863","1106154055.817","1315563373.25411","1510618019.73787","1474080970.0528","1644408082.99009","1873598242.31011","1961000000","2273000000","2759000000","2235300000.01192","2471300000.01192","2363000000","2423000000","2640616632.01663","","","",
"Saudi Arabia","SAU","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936000000","865000000","749000000","824000000","858000000","968000000","1039000000","1025000000","1053000000","2342000000","2964000000","3184000000","3418000000","1924000000","","",
"Sudan","SDN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","180307.09028244","8000000","9000000","9000000","9000000","8000000","1000000","20000000","60000000","75000000","92000000","79000000","91000000","95000000","11000000","11000000","56000000","62000000","56000000","58000000","48000000","49000000","50000000","61000000","","","","",
"Singapore","SGP","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Solomon Islands","SLB","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1399999.97615814","2099999.90463257","2599999.90463257","500000","4000000","100000.001490116","3599999.90463257","100000.001490116","100000.001490116","19999.9995529652","4800000.19073486","9800000.19073486","10500000","3700000.04768372","5900000.09536743","7300000.19073486","8600000.38146973","11300000.1907349","9899999.61853027","8800000.19073486","9000000","12000000","12000000","11000000","11000000","1000000","","",
"Sierra Leone","SLE","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67000000","69000000","","","186000000","220000000","251000000","276000000","282000000","295000000","295000000","304000000","311000000","286000000","230000000","256000000","314000000","342000000","433000000","464000000","386000000","332000000","354000000","356000000","358000000","119000000","","",
"San Marino","SMR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","152000000","172000000","120000000","151000000","159000000","159000000","168000000","210000000","274000000","310000000","361000000","394000000","396000000","177000000","","",
"Sub-Saharan Africa (excluding high income)","SSA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1774498964.38178","1792666665.35113","1872349958.67269","1918295551.67996","2046204989.14063","1840615927.41661","1892905512.5267","2122796735.98481","2479961091.84899","2738918688.69134","2987392837.25305","3333413877.52986","4196075140.03718","4498769067.46485","3671968265.86594","4588814882.84691","5127723751.69931","5452106999.49876","5555578289.67594","5512939339.67724","5222056493.19973","4916904316.92952","5380254381.45514","6102575428.59746","6184856834.93515","","","",
"South Sudan","SSD","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5000000","500000","10000000","11000000","5500000","","","",
"Sub-Saharan Africa","SSF","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1880688993.60199","1836356126.15107","1912409113.84465","1979030546.98864","2118202715.91859","1936027615.80081","1975889988.82937","2214618168.36134","2576084839.13637","2831577070.75751","3072115256.14969","3438047114.42252","4272651954.14332","4607457178.63168","3773108349.45358","4674299107.08363","5225282734.00573","5496484095.73473","5614320429.86658","5603801122.36617","5322793750.3467","5016727682.22738","5492167242.1259","6159042838.65543","6214433693.48578","","","",
"Small states","SST","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6842552839.59043","8340403474.08863","9105138183.96221","10387269588.3034","10769404748.6032","10938141306.8361","14080338520.8268","13955918415.2499","14490715547.3769","","","",
"Sao Tome and Principe","STP","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","300000","100000","400000","300000","","","","","","",
"Suriname","SUR","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31000000","30000000","29000000","34000000","36000000","26000000","12000000","14000000","14000000","35000000","51000000","14000000","6000000","6000000","6000000","8000000","8000000","8000000","8000000","8000000","11000000","9000000","15000000","17000000","11000000","4000000","","",
"Slovak Republic","SVK","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000000","8000000","10000000","5000000","4000000","8000000","8000000","6000000","11000000","26000000","72000000","134000000","326000000","415000000","198000000","107000000","83000000","70000000","49000000","42000000","50000000","61000000","87000000","125000000","150000000","49000000","","",
