,Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
248,Ukraine,110000000.0,137000000.0,164000000.0,197000000.0,273000000.0,368000000.0,453000000.0,562000000.0,421000000.0,392000000.0,368000000.0,432000000.0,537000000.0,409000000.0,307000000.0,336000000.0,415000000.0,388000000.0,390000000.0,132000000.0,169692782.327696,177335416.39385626,158576863.47807896,136255353.68864027,164743190.89081648,201223131.78993487
250,Uruguay,81000000.0,65000000.0,67000000.0,73000000.0,79000000.0,92000000.0,115000000.0,108000000.0,106000000.0,130000000.0,153000000.0,165000000.0,192000000.0,248000000.0,226000000.0,224000000.0,226000000.0,219000000.0,214000000.0,71000000.0,71013607.04358405,71025564.94606236,71031108.24846777,71042235.42012876,71061030.64465246,71054208.14271073
251,United States,21660000000.0,20345000000.0,20464000000.0,23011000000.0,24583000000.0,27029000000.0,30323000000.0,34817000000.0,32613000000.0,38666000000.0,43983000000.0,47827000000.0,41205000000.0,43980000000.0,42003000000.0,38484000000.0,40358000000.0,50678000000.0,52794000000.0,13031000000.0,9699817845.877981,6748664908.061757,5330462133.194374,8109540290.770881,6749961113.406248,7683190707.476069
254,"Venezuela, RB",610000000.0,565000000.0,452000000.0,527000000.0,567000000.0,578000000.0,750000000.0,935000000.0,1124000000.0,931000000.0,1410000000.0,1955000000.0,2187000000.0,1690000000.0,1148000000.0,1108000000.0,40358000000.0,50678000000.0,52794000000.0,13031000000.0,13011543729.125986,15036829132.356974,16850812229.487602,17522434717.021023,16016715680.751835,13997207401.37091
258,Vanuatu,610000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,3000000.0,4000000.0,4000000.0,4000000.0,6000000.0,5000000.0,4000000.0,4000000.0,3000000.0,3000000.0,4000000.0,6000000.0,4000000.0,4039101.61540098,4039101.61540098,4094862.123652804,4069694.2199867507,4039101.61540098,4039101.61540098
259,World,103226000000.0,103933000000.0,108753000000.0,126353000000.0,143216000000.0,157127000000.0,180204000000.0,202198000000.0,174458000000.0,203706000000.0,230691000000.0,240299000000.0,231407000000.0,230501000000.0,209780000000.0,207773000000.0,222824000000.0,247819000000.0,249918000000.0,4000000.0,3563805.0828669867,515648.3683578921,273507.9306361599,491405.14768200414,522293.1576639074,2257477.5203349227
260,Samoa,103226000000.0,103933000000.0,108753000000.0,6500000.0,7800000.191,11399999.62,9600000.381,10699999.81,9300000.191,10300000.19,9300000.191,12300000.19,11500000.0,2599999.905,1200000.048,699999.9881,699999.9881,2400000.095,1799999.952,500000.0,498881.00537555665,495893.7918894829,504114.30632926803,502124.5545274446,460085.96619544755,439635.1409544438
262,"Yemen, Rep.",57000000.0,57000000.0,57000000.0,57000000.0,57000000.0,63000000.0,63000000.0,63000000.0,63000000.0,69000000.0,76000000.0,75000000.0,75000000.0,81000000.0,7000000.0,7000000.0,699999.9881,2400000.095,1799999.952,500000.0,1532378.614834351,5034981.590711038,4277401.62772872,4277401.627729465,11032281.14675696,8.935837315681847e-07
263,South Africa,488000000.0,440000000.0,766000000.0,1080000000.0,1438000000.0,1846000000.0,2177000000.0,2501000000.0,2269000000.0,2544000000.0,3114000000.0,3076000000.0,3062000000.0,3145000000.0,2736000000.0,2496000000.0,2810000000.0,2946000000.0,2725000000.0,666000000.0,661053413.3936567,605116528.0128641,608374409.7911149,609589301.4008602,602500813.2805852,640350299.7963994
264,Zambia,58000000.0,62000000.0,66000000.0,31000000.0,30000000.0,29000000.0,47000000.0,46000000.0,47000000.0,62000000.0,112000000.0,138000000.0,147000000.0,156000000.0,166000000.0,176000000.0,187000000.0,199000000.0,213000000.0,240000000.0,239106086.66778696,237344915.355799,236726315.30794582,236539416.210656,236363761.43777373,236180240.2833225
