,Country,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
190,Poland,61431000.0,50735000.0,52130000.0,61918000.0,64606000.0,65115000.0,66208000.0,59935000.0,53840000.0,58340000.0,60745000.0,67390000.0,72310000.0,73750000.0,77743000.0,80476000.0,83804000.0,85946000.0,88515000.0,18399.99962,13764.834315130844,21259.377202946664,64964.618189870045,138666.86970565928,171443.1442395477,302358.84922422783
191,Pre-demographic dividend,8489704.811,9597982.873,9756308.311,11371716.19,12787723.66,14207513.32,17963991.87,18545304.58,19842113.52,21206463.38,20093300.35,21339533.62,20780542.21,21408619.23,24064888.69,24362726.94,83804000.0,85946000.0,88515000.0,18399.99962,16303.100176843149,17115.92865894936,16211.336022527357,16604.321203493644,16164.123131978371,14545.115490682998
192,Puerto Rico,4908000.0,4364000.0,4402000.0,4889000.0,5073000.0,5022000.0,5062000.0,5213000.0,4415000.0,4379000.0,4214000.0,4197000.0,4210000.0,4456000.0,5051000.0,5003000.0,4927000.0,4260000.0,4931000.0,3882000.0,4179447.810396033,4247983.726732278,4255261.9697191445,4249692.489954731,4148709.3467966123,3934247.5976637015
194,Portugal,12167000.0,11644000.0,11707000.0,10639000.0,10612000.0,11282000.0,6788000.0,6962000.0,6439000.0,6756000.0,7264000.0,7503000.0,9177000.0,10497000.0,11723000.0,13359000.0,15432000.0,16186000.0,17283000.0,4208000.0,4247131.723084898,4153290.952488438,4112061.8416343806,3864599.9602728197,3707813.3153344835,3583714.6971785827
195,Paraguay,3550000.0,3194000.0,2859000.0,2589000.0,2648000.0,2830000.0,3005000.0,3118000.0,3183000.0,3171000.0,3365000.0,3655000.0,3538000.0,3455000.0,4102000.0,4318000.0,4744000.0,4183000.0,4368000.0,1077000.0,1045132.4377548903,940190.7611916101,811406.5939762287,859839.1367934778,896993.0846475462,660611.6826247349
196,West Bank and Gaza,43000.0,33000.0,37000.0,56000.0,88000.0,123000.0,264000.0,387000.0,396000.0,522000.0,449000.0,490000.0,545000.0,556000.0,432000.0,400000.0,503000.0,606000.0,688000.0,93000.0,81598.59251785776,87151.93521990681,83886.22944078612,80075.24178870625,79378.94353863048,88634.60545439893
198,Post-demographic dividend,734362506.1,745620332.4,739424033.8,791914175.2,822568061.0,972284577.7,984896479.7,981136584.6,943253696.7,968795923.9,994042514.7,1040611729.0,1080304354.0,1105378388.0,1128129854.0,1175947745.0,1223167398.0,1257774890.0,1275198370.0,93000.0,91454.30105082752,94623.25408349681,100537.02170810217,105645.86309812368,108904.78712512471,111882.6627829812
201,Romania,4938000.0,4794000.0,5595000.0,6600000.0,5839000.0,6037000.0,7722000.0,8862000.0,7575000.0,7498000.0,7611000.0,7937000.0,8019000.0,8442000.0,9331000.0,10223000.0,10926000.0,11720000.0,12815000.0,5023000.0,5522304.2136179,5475664.993038713,5346985.172929033,5315913.954233832,5163205.047203175,4878251.369042306
202,Russian Federation,21595000.0,23309000.0,22521000.0,22064000.0,22201000.0,22486000.0,22909000.0,23676000.0,21339000.0,22281000.0,24932000.0,28177000.0,30792000.0,32421000.0,33729000.0,24571000.0,24390000.0,24551000.0,24419000.0,6359000.0,8054540.710441709,5200119.231750045,3229908.016883734,2286503.6848916905,1870815.6592366372,1603888.495185077
204,South Asia,4693365.348,4527657.859,5212015.088,6372282.545,6697186.836,7599967.117,8429239.641,8726421.006,8418738.533,9476200.139,10853945.55,11239336.22,12150072.21,19662201.22,20005025.79,22126613.55,23793410.45,26712613.63,27102764.15,6359000.0,6217458.361424742,5991196.313478838,5934381.6874372335,5809446.3847653335,5093839.8266127035,5069851.466998781
205,Saudi Arabia,4693365.348,4527657.859,5212015.088,11083000.0,10417000.0,10962000.0,13479000.0,17717000.0,13319000.0,13025000.0,15776000.0,19847000.0,19934000.0,23010000.0,21834000.0,20887000.0,18607000.0,17570000.0,20292000.0,6359000.0,7327881.223076926,6708384.764075543,6034780.596049949,6022625.499592785,5637129.608174775,5775108.497492624
206,Sudan,50000.0,52000.0,52000.0,61000.0,246000.0,328000.0,436000.0,440000.0,420000.0,495000.0,536000.0,575000.0,591000.0,684000.0,741000.0,800000.0,813000.0,836000.0,20292000.0,6359000.0,6699486.49864214,6939786.242455288,7159031.120221276,7246575.373998288,7731070.618016384,8010025.540365557
207,Senegal,50000.0,52000.0,502000.0,677000.0,779000.0,876000.0,879000.0,877000.0,815000.0,906000.0,977000.0,967000.0,1069000.0,976000.0,1014000.0,1219000.0,1376000.0,836000.0,20292000.0,6359000.0,6363330.01549545,6373383.326337596,6372011.501325381,6385395.510833979,6373246.763971658,6378342.248108377
208,Singapore,7522000.0,7567000.0,6127000.0,8329000.0,8943000.0,9751000.0,10285000.0,10116000.0,9683000.0,11642000.0,13171000.0,14496000.0,15568000.0,15095000.0,15231500.0,16403000.0,17425000.0,18508000.0,19116000.0,2742000.0,2906499.3231872316,3059095.084836692,3183138.4931019177,3278717.4903859897,3237035.893505852,3249142.051413863
209,Solomon Islands,7522000.0,7567000.0,6599.999905,5599.999905,9399.999619,11500.0,13699.99981,16299.99924,18299.99924,20500.0,22899.99962,23899.99962,24399.99962,20100.00038,21600.00038,23200.00076,25700.00076,27899.99962,28899.99962,4400.000095,4384.474248734723,4376.996280353578,4374.112744634984,4372.716597986022,4385.806551970853,4380.942220880546
211,El Salvador,804000.0,885000.0,798000.0,1030000.0,1306000.0,1501000.0,1720000.0,1875000.0,1482000.0,1606000.0,1634000.0,1738000.0,1822000.0,1886000.0,1973000.0,2052000.0,2247000.0,2536000.0,2639000.0,707000.0,743781.9838727327,739583.601830042,724788.0504595559,713670.4851769746,705646.8836046769,695301.5758214701
212,San Marino,3036000.0,3102000.0,2882000.0,2812000.0,2107000.0,2136000.0,2164000.0,2112000.0,2056000.0,1976000.0,2038000.0,1869000.0,1905000.0,2004000.0,1888000.0,2000000.0,1937000.0,1874000.0,1904000.0,707000.0,687993.6120375777,696751.0831193132,672489.7483110152,677763.1714961623,691968.4001660937,675280.3460164904
214,Serbia,3036000.0,312000.0,339000.0,392000.0,453000.0,469000.0,696000.0,646000.0,645000.0,683000.0,764000.0,810000.0,922000.0,1029000.0,1132000.0,1281000.0,1497000.0,1711000.0,1847000.0,446000.0,445720.5483659079,445158.7526200496,444865.9548626067,444218.05452083284,443669.5132217097,443193.45831911016
215,Sub-Saharan Africa (excluding high income),20377864.55,22023890.38,22796021.36,24570128.19,26229482.3,29607860.52,34490086.89,35560286.3,36521793.4,40138969.93,40525618.32,42980384.6,44484730.55,46265055.58,48672074.1,50877194.38,52496629.86,56247033.37,55555231.3,446000.0,336136.10518481233,328695.5660390284,286522.130450721,264406.86753333843,241257.33792089595,214313.5021759912
217,Sub-Saharan Africa,20519199.9,22162330.26,22926433.43,24699148.83,26367736.54,29762488.24,34665318.37,35737670.06,36704327.02,40334502.46,40741755.28,43202323.02,44728989.9,46510985.56,48979055.51,51223036.38,52899581.21,56673405.07,56014499.15,446000.0,336010.0881225123,328202.3022145475,286115.2399466322,263781.8966445204,240734.77293832466,213298.73150989675
218,Small states,35693405.21,36594901.98,38156636.51,42165941.52,41471204.55,43973149.94,47057081.1,48541042.91,49158502.0,55249470.45,51988608.98,54646954.02,58059805.31,62560577.16,63973751.93,71729395.16,75794208.06,78864839.62,79086475.92,446000.0,187241.22866893874,281539.8998238552,201525.72124283924,134255.34724350795,81382.22187745081,70062.63127907935
219,Sao Tome and Principe,7500.0,9199.999809,10000.0,10600.00038,15800.00019,12300.00019,11800.00019,14500.0,15199.99981,8000.0,12199.99981,54646954.02,58059805.31,62560577.16,25600.00038,28899.99962,28899.99962,33400.00153,79086475.92,446000.0,20693867.952433035,1359301.5534115369,3.752854332658554e-18,2.5386462117405838e-18,1.5681326215549755e-18,11387.388491119409
222,Slovenia,1219000.0,1302000.0,1373000.0,1499000.0,1555000.0,1617000.0,1751000.0,1958000.0,1824000.0,2049000.0,2236000.0,2377000.0,2502000.0,2675000.0,3022000.0,3397000.0,3991000.0,4425000.0,4702000.0,1216000.0,1053860.4172584245,800382.8806531543,660142.3922409883,561721.225018473,455041.59162829514,309873.66515063145
223,Sweden,4108000.0,4276000.0,4268000.0,4676000.0,4883000.0,4729000.0,5224000.0,4555000.0,4899000.0,5183000.0,11567000.0,12372000.0,10980000.0,10522000.0,6482000.0,6782000.0,7054000.0,7440000.0,7616000.0,1957000.0,3553738.20059002,144898139.16639248,197709317.37618205,113916779.75780718,93565753.9381757,9984400.613279019
224,Eswatini,1312000.0,1371000.0,1543000.0,4676000.0,1182000.0,1200000.0,1230000.0,1186000.0,1344000.0,1343000.0,1328000.0,1278000.0,1299000.0,1325000.0,1256000.0,1279000.0,1343000.0,1277000.0,1226000.0,345299.9878,345189.36633370834,345199.3591611227,345233.5054183383,345219.0036467138,345201.37130110967,345248.9562689666
225,Sint Maarten (Dutch part),1271000.0,1436000.0,1600000.0,1823000.0,1956000.0,1890000.0,1891000.0,1821000.0,1655000.0,1956000.0,2080000.0,2210000.0,2253000.0,2502000.0,2407000.0,2197000.0,1640000.0,1775000.0,1952000.0,345299.9878,364529.05949964566,381909.54120995675,399863.59033997037,405745.39483341045,439290.739689341,426592.2560579983
226,Seychelles,138000.0,135000.0,127000.0,126000.0,135000.0,151000.0,171000.0,173000.0,178000.0,191000.0,210000.0,216000.0,237000.0,239000.0,296000.0,333000.0,382000.0,405000.0,428000.0,124500.0,122641.61923363,120887.13777425239,120370.81314181867,118685.82209266599,118534.37926452285,114744.02087352899
227,Syrian Arab Republic,3671000.0,4678000.0,4837000.0,6334000.0,5859000.0,5682000.0,5434000.0,6951000.0,7721000.0,10970000.0,6476000.0,216000.0,237000.0,239000.0,296000.0,1043000.0,1291000.0,1802000.0,2424000.0,124500.0,48013.92164307587,144331.94422575316,175134057.0675246,144286682.4438046,141776790.17174098,90702978.28889902
229,Chad,57000.0,32000.0,21000.0,26000.0,29000.0,46000.0,77000.0,61000.0,70000.0,71000.0,77000.0,86000.0,97000.0,119000.0,120000.0,98000.0,87000.0,63000.0,81000.0,10399.99962,10810.786446233114,11036.924228518474,11352.69343927559,11706.801813755046,12333.67126655654,12360.037364448874
230,East Asia & Pacific (IDA & IBRD countries),123938277.9,134842642.0,124198110.6,150908208.2,163954997.3,172620607.2,186123962.6,186639516.7,184114105.6,197693903.4,205576450.4,209238311.6,214704672.5,216907017.8,229644083.5,243207453.4,263898378.3,277743234.6,289300101.8,10399.99962,10324.509331027366,10273.527785806264,10250.588193793094,10217.172743188361,10203.979893142026,10130.526773218042
231,Europe & Central Asia (IDA & IBRD countries),166982996.2,163685842.0,170010345.4,192355295.1,204584907.7,210284391.7,233796926.4,236802923.2,218138478.2,228004885.4,244817219.0,258377684.0,273457449.6,267581214.3,278325392.3,274218218.1,294608725.4,314784745.5,331546366.2,10399.99962,11942.185027854686,9209.65086244797,7563.753211906433,6148.508115567041,6656.160505845754,5764.793573078591
232,Togo,57000.0,58000.0,61000.0,83000.0,81000.0,94000.0,86000.0,74000.0,150000.0,202000.0,300000.0,235000.0,327000.0,282000.0,273000.0,338000.0,514000.0,573000.0,876000.0,482000.0,1067690.4954037433,1460440.2976309003,1203626.02503893,1563597.1539966373,1390597.9568557607,1355331.0306500834
233,Thailand,10133000.0,10873000.0,10082000.0,11737000.0,11567000.0,13822000.0,14464000.0,14584000.0,14150000.0,15936000.0,19230000.0,22354000.0,26547000.0,24810000.0,29923000.0,32530000.0,35592000.0,38178000.0,39916000.0,482000.0,463761.8603074329,427358.1072101686,400265.0925121072,371418.92911252344,382516.93585149414,352568.8986038619
236,Latin America & the Caribbean (IDA & IBRD countries),135754875.4,133102339.9,127305056.4,138679012.3,145124920.0,142663119.8,141496729.3,142505000.0,136672000.0,134206000.0,131390000.0,134737000.0,137445000.0,144459600.0,154385000.0,165767000.0,175407000.0,173715171.2,172908916.9,482000.0,578028.6721054811,616361.4600894435,571158.5188236699,537760.6987256879,462522.5097326349,378225.4402249328
238,Middle East & North Africa (IDA & IBRD countries),25738554.55,29054552.85,30668307.01,37545158.34,38891162.76,41918915.57,44393001.4,50073040.23,52971338.68,62437036.01,49845259.01,52940791.71,51346515.84,51423560.29,46829784.84,40984877.39,48055307.59,58212100.38,65078454.6,482000.0,99148.36854391608,498007.79030206194,323393.14291726035,402614.2635764613,398311.6762345344,778829.4769990356
239,Tonga,38000.0,45000.0,51000.0,51000.0,60000.0,54000.0,65000.0,65000.0,74699.99695,65000.0,68400.00153,57200.00076,59700.00076,65800.00305,72599.99847,86699.99695,86599.99847,77300.00305,94000.0,482000.0,481999.99989688204,498528.94078183186,442927.451291866,455636.71093567694,485915.00711666275,518567.7920606599
240,South Asia (IDA & IBRD),4547447.402,4386891.801,5049972.186,6174166.627,6488969.56,7363682.167,8167172.393,8455114.312,8156997.767,9181582.618,10516493.57,10889902.34,11772323.31,19050898.28,19383064.35,21438691.39,23053667.15,25882111.54,26260132.18,482000.0,435388.9421958259,368245.4501197024,352728.65655955556,320397.629305987,176908.10044659456,173174.99750457852
241,Sub-Saharan Africa (IDA & IBRD countries),20519199.9,22162330.26,22926433.43,24699148.83,26367736.54,29762488.24,34665318.37,35737670.06,36704327.02,40334502.46,40741755.28,43202323.02,44728989.9,46510985.56,48979055.51,51223036.38,52899581.21,56673405.07,56014499.15,482000.0,365000.59936984093,356671.1277694189,311707.7467600035,287800.3634015935,263090.3141920907,233618.26518472438
242,Trinidad and Tobago,468000.0,451000.0,474000.0,501000.0,529000.0,534000.0,531000.0,482000.0,534000.0,490000.0,491000.0,504000.0,467000.0,455000.0,519000.0,492000.0,465000.0,501000.0,480000.0,141000.0,156279.69881418676,158283.85962500953,186367.95559294117,115718.26086472954,98342.11696533802,223861.71900201787
243,Tunisia,5387000.0,5064000.0,5114000.0,5998000.0,6378000.0,6550000.0,6762000.0,7050000.0,7797000.0,7828000.0,5746000.0,6999000.0,7352000.0,7163000.0,5359000.0,5724000.0,7052000.0,8299000.0,9429000.0,2012000.0,1825739.496674727,2432526.4079554547,2025602.0332223373,1935186.7905541344,1982527.658329981,2595132.9134971206
244,Turkiye,11619000.0,13256000.0,14030000.0,17517000.0,21125000.0,19820000.0,27215000.0,31138000.0,31760000.0,32997000.0,36769000.0,37715000.0,39861000.0,41627000.0,41114000.0,30907000.0,37970000.0,46113000.0,51747000.0,15971000.0,15356967.251805572,14273284.548174046,14030237.53580193,13514987.769995188,13124622.823951239,13235119.640268657
245,Tuvalu,1100.000024,1299.999952,1399.999976,1299.999952,1100.000024,1100.000024,1100.000024,1700.000048,1600.000024,1700.000048,1200.000048,1100.000024,1299.999952,1399.999976,2400.000095,2500.0,2500.0,3200.000048,3599.999905,15971000.0,15971000.000000028,103918.6928816156,29542.269818471283,330517.3073859403,964800.6802156302,2334587431.125149
246,Tanzania,525000.0,575000.0,576000.0,583000.0,613000.0,644000.0,719000.0,770000.0,714000.0,783000.0,868000.0,1077000.0,1096000.0,1140000.0,1137000.0,1284000.0,1327000.0,1506000.0,1527000.0,15971000.0,17600889.98429474,32012426.249178044,111982034.60461189,123945382.5187856,155757508.9466296,153393426.61192095
247,Uganda,205000.0,254000.0,305000.0,512000.0,468000.0,539000.0,642000.0,844000.0,807000.0,946000.0,1151000.0,1197000.0,1206000.0,1266000.0,1303000.0,1323000.0,1402000.0,1506000.0,1543000.0,473000.0,441491.68107205717,392149.8087738959,382973.5554070299,381244.11083870445,370221.9720730717,363833.67333678406
248,Ukraine,11877000.0,12793000.0,15161000.0,18583000.0,20489000.0,21714000.0,26162000.0,28827000.0,24033000.0,24114000.0,24535000.0,25061000.0,26025000.0,13227000.0,13025000.0,13734000.0,14579000.0,14342000.0,13710000.0,3382000.0,4315773.502596712,4214953.066646668,4094597.470432907,3888872.9753420604,9800560.650532303,10008728.763717785
249,Upper middle income,306994545.9,323043770.1,308581283.0,351774849.8,377443418.7,385922932.2,408189869.1,417498839.0,406075035.2,422026476.2,433149966.0,444224631.8,455797691.6,465397898.8,484482005.8,498471214.2,534415314.9,556608632.2,573310641.3,3382000.0,3260168.4510571295,2984070.837048153,2738514.7358928085,2509130.765431542,2337399.2190855457,2038767.1341657904
250,Uruguay,2136000.0,1354000.0,1508000.0,1871000.0,1917000.0,1824000.0,1815000.0,2255000.0,2303000.0,2708000.0,3244000.0,3155000.0,3242000.0,3195000.0,3286000.0,3632000.0,4219000.0,3954000.0,3480000.0,3382000.0,3446389.665220899,3511113.95549471,3501065.3685612013,3510890.875531802,3505612.6358613004,3515770.365494584
251,United States,70975000.0,64434000.0,62082000.0,67606000.0,71484000.0,183178000.0,175299000.0,175703000.0,160508000.0,162275000.0,147271421.9,171629890.6,179309906.3,178311359.4,176864531.3,175261484.4,174291750.0,169324921.9,165478000.0,45037000.0,45153150.2467845,45295291.429933555,45071235.30759178,45007360.43252878,45015503.889081344,45027387.132248685
252,Uzbekistan,345000.0,332000.0,231000.0,262000.0,242000.0,560000.0,903000.0,1069000.0,1215000.0,975000.0,1393000.0,1895000.0,1969000.0,1862000.0,1918000.0,2027000.0,2690000.0,5346000.0,6749000.0,45037000.0,41526799.9432275,56876394.992341295,74604911.9793188,77167505.00320855,73458335.93479288,75402641.55087271
253,St. Vincent and the Grenadines,254000.0,247000.0,242000.0,262000.0,256000.0,306000.0,328000.0,250000.0,271000.0,231000.0,208000.0,200000.0,200000.0,205000.0,207000.0,227000.0,303000.0,356000.0,392000.0,45037000.0,103937283.65631221,315276147.8558262,477429761.63798434,477429761.51900643,367660894.69877774,331768873.29100645
254,"Venezuela, RB",792000.0,590000.0,435000.0,618000.0,846000.0,883000.0,898000.0,702000.0,567000.0,535000.0,625000.0,1061000.0,1085000.0,967000.0,882000.0,681000.0,429000.0,356000.0,392000.0,45037000.0,99145581.65741193,63114799.52530441,13568531.12469063,12714981.628954647,17764756.425884597,23207276.107027628
255,British Virgin Islands,296000.0,282000.0,278000.0,304000.0,337000.0,356000.0,358000.0,346000.0,309000.0,330000.0,338000.0,351000.0,366000.0,386000.0,393000.0,408000.0,335000.0,192000.0,302399.9939,83000.0,83576.1252352326,83284.15519864348,82826.20025538519,82321.35562464021,81683.94141405828,81469.74096732834
256,Virgin Islands (U.S.),2497000.0,2337000.0,2395000.0,2620000.0,2602000.0,2571000.0,2606000.0,2435000.0,2245000.0,2531000.0,2686000.0,2640000.0,2702000.0,2814000.0,2643000.0,2574000.0,1954000.0,1922000.0,2074000.0,8612000.0,6948106.662528281,4995110.91078426,5497908.37419961,4833084.439024427,3857377.6281435173,5463349.664985534
257,Viet Nam,2330000.0,2628000.0,2429000.0,2928000.0,3477000.0,3583000.0,4229000.0,4236000.0,3747000.0,5050000.0,6014000.0,6848000.0,7572000.0,7874000.0,7944000.0,10013000.0,12922000.0,15498000.0,18009000.0,3837000.0,4612525.022362944,5538604.6638284065,6345546.833207779,7049866.384314488,7344618.801349654,7413016.05137692
258,Vanuatu,106000.0,99000.0,102000.0,99000.0,126000.0,154000.0,167000.0,196600.0061,225500.0,237699.9969,248899.9939,321000.0,357000.0,329000.0,287000.0,351600.0061,332700.0122,350200.0122,256000.0,82400.00153,61062.76497939256,56782.00715251628,38001.78789518811,32131.40218272341,36553.34816583715,45348.37428593435
259,World,1299004508.0,1319581840.0,1300066793.0,1436450364.0,1501611341.0,1683029832.0,1739388600.0,1750746690.0,1687198488.0,1755720046.0,1792688016.0,1881196825.0,1952484358.0,2012330419.0,2071785910.0,2140443306.0,2248870724.0,2339399881.0,2403074088.0,82400.00153,81907.62806147867,78379.89721059593,70792.10488197056,65441.93027799877,61397.91999524808,57734.59036701395
260,Samoa,1299004508.0,1319581840.0,1300066793.0,1436450364.0,1501611341.0,116000.0,122000.0,122000.0,129000.0,130000.0,128000.0,135000.0,125000.0,132000.0,139000.0,146000.0,158000.0,172000.0,181000.0,23899.99962,23886.58199785704,23889.856663481038,23878.612675005912,23894.86674004821,23883.357767727983,23872.44874768657
263,South Africa,5908000.0,6550000.0,6640000.0,6815000.0,7518000.0,8509000.0,9208000.0,9729000.0,9532000.0,11303000.0,12097000.0,13069000.0,14318000.0,14530000.0,13952000.0,15121000.0,14975000.0,15004000.0,14797000.0,3886600.098,3065997.8702291907,2753861.3783574468,2437016.735210832,2109437.3864576207,2060968.357379832,2197618.784891124
264,Zambia,492000.0,565000.0,413000.0,515000.0,669000.0,757000.0,897000.0,812000.0,710000.0,815000.0,920000.0,859000.0,915000.0,947000.0,932000.0,956000.0,1009000.0,1072000.0,1266000.0,502000.0,503010.3648585463,537368.3718930855,517639.47407305834,535774.0880044827,545910.2720950457,541178.654676376
265,Zimbabwe,2217000.0,2041000.0,2256000.0,1854000.0,1559000.0,2287000.0,2506000.0,1956000.0,2017000.0,2239000.0,2423000.0,1794000.0,1833000.0,1880000.0,2057000.0,2168000.0,2423000.0,2580000.0,2294000.0,639000.0,733200.2899185024,794561.942328557,585182.4377671704,598130.9537085581,613742.0336852963,672593.2387404022
